0.001,0.2564388046977091
0.001584893192461114,0.21095539995712614
0.0025118864315095794,0.17802361539258124
0.003981071705534973,0.15251507541126064
0.00630957344480193,0.12546561770976297
0.01,0.09626270161217909
0.01584893192461114,0.07208941676934082
0.025118864315095808,0.05702907644924554
0.039810717055349734,0.04970736936900153
0.06309573444801933,0.04623861609704946
0.1,0.04331393690000638
0.15848931924611143,0.04051425253256949
0.25118864315095824,0.03850126240935019
0.3981071705534973,0.037112797332574964
0.6309573444801937,0.03646223574392185
1,0.03652447085443408
1.5848931924611143,0.03685094465354509
2.5118864315095824,0.03775005270423015
3.981071705534973,0.03937012833188422
6.309573444801936,0.04150299008458427
10,0.044607989160413766
15.848931924611142,0.04842080230390289
25.11886431509582,0.05166996082566818
39.81071705534969,0.053647416914929254
63.0957344480193,0.05438507385010014
100,0.05461160569356854
158.48931924611125,0.055717948064537184
251.18864315095797,0.05900832223871263
398.1071705534969,0.06497523502399664
630.957344480193,0.07335598586780713
1000,0.08328864989172245
1584.8931924611124,0.09326409970725186
2511.88643150958,0.10230278806733885
3981.071705534969,0.11031706662608783
6309.57344480193,0.11677804822241594
10000,0.12147491524158606
15848.93192461114,0.12519170828624104
25118.864315095823,0.12797021938544165
39810.71705534969,0.1295677220617168
63095.7344480193,0.1299954154036953
100000,0.1283815193796785
158489.3192461114,0.1250462670341561
251188.6431509582,0.1224076804409509
398107.1705534969,0.12142650779741813
630957.344480193,0.12013605069009252
1000000,0.11419501289683315
