0.17813016210455773213894303808,11769661.0221832115203142166138,16789351.7250567898154258728027
0.254451326789700615904621372465,15371286.7270471695810556411743,21927049.4571321569383144378662
0.330501961476539374285010808308,15377615.6770160254091024398804,26871814.4754954129457473754883
0.419197688325366080164258164586,15383371.5291625969111919403076,32517743.3853374235332012176514
0.519205438662039608921361377725,20342762.2695811912417411804199,39346970.6420194357633590698242
0.658542898446714652926914368436,20610194.5839733928442001342773,48218294.4745270237326622009277
0.658542898446714652926914368436,22240264.2614115849137306213379,65379749.1403795331716537475586
0.815651097294249227687146230892,27254642.3231581225991249084473,59091993.4748832583427429199219
1.0102405083807102226245433485,30951605.3560428395867347717285,70600845.3383808135986328125
1.31218207346520210343499002192,42520954.5209843069314956665039,81207238.1909408718347549438477
1.62522859269484021282892172167,46485421.3593220412731170654297,102073867.001855581998825073242
2.0613858568773664181605909107,50821419.511956520378589630127,117404070.614956721663475036621
2.26702979057307896226802768069,66345929.2396140471100807189941,128321493.605769842863082885742
3.16227766016839240137414890341,88871719.1064403802156448364258,165476388.114129215478897094727
4.10742196790698343988879059907,125228359.295649617910385131836,187936541.53210499882698059082
5.33505183145318628845643615932,159428024.662173181772232055664,218922026.361147552728652954102
6.60783206486675744883996230783,185706301.746431738138198852539,233337178.662366032600402832031
8.38115427230528631241668335861,230490526.243864864110946655273,268401559.303206652402877807617
10.1367726236979009968308673706,271899522.481802642345428466797,271909697.985871374607086181641
12.8571450285799677715203870321,329014925.08716583251953125,304911637.7500362396240234375
16.3075748487722087531892611878,364296719.619261085987091064453,297372627.794042706489562988281
20.1980635596899382733226957498,429760878.345662474632263183594,329261272.208939850330352783203
26.2348784293135821599207702093,597938264.042082071304321289062,297595283.015327990055084228516
31.7303546513958814045963663375,561355727.27439117431640625,329495472.819591879844665527344
41.2139507501953090695678838529,583372378.738651514053344726562,305459844.931801080703735351562
41.2139507501953090695678838529,723785326.57145595550537109375,369514308.760927259922027587891
44.2606409852093634071934502572,637620267.985477447509765625,333877098.422944724559783935547
63.2244348188407556676793319639,724273043.603690862655639648438,301823662.698082864284515380859
64.7454777050388798897984088399,865074599.868950486183166503906,338342313.480034649372100830078
82.1210090924087836583566968329,772021348.61295413970947265625,301936635.503055691719055175781
104.15955481985174913006630959,970432628.040991306304931640625,317784827.238005340099334716797
129.008839641092663441668264568,866013948.061437129974365234375,283601750.566003620624542236328
171.598415887091164222510997206,1074939025.72163605690002441406,280131399.973451733589172363281
202.667756880738181735068792477,959203648.068879008293151855469,253161945.871116995811462402344
263.241272986145020240655867383,1146105474.47250080108642578125,240725658.806513369083404541016
326.04259141009850964110228233,1009890860.65606915950775146484,217566248.186025798320770263672
423.490485765834648645977722481,1222074969.44272160530090332031,212202754.917857289314270019531
524.522366307966535714513156563,1063256538.3690242767333984375,191794614.90490290522575378418
649.657364225735705076658632606,1270338094.99624609947204589844,184701324.516888529062271118164
804.645746307272474950877949595,1133649546.84321928024291992188,173401089.356314867734909057617
824.003779191823241490055806935,1461126807.38447618484497070312,177870370.840223670005798339844
1325.61948498553488207107875496,1480889327.81809353828430175781,160818229.131561070680618286133
1641.87175971889519132673740387,1408089660.5748996734619140625,136413139.712012380361557006836
2033.57215693901571285095997155,1559027292.98168516159057617188,129716856.698241055011749267578
2641.36797851284018179285340011,1427134825.27165770530700683594,114300010.749778807163238525391
3350.22323517382892532623372972,1580173103.5852947235107421875,105966160.555377468466758728027
4149.4840569924235751386731863,1428149933.56337141990661621094,99483031.4469593018293380737305
5389.68547444467367313336580992,1601545788.75569272041320800781,88791934.4890024811029434204102
6518.67444419034745806129649282,1484607087.76338791847229003906,83353304.9778446853160858154297
8268.06971354149936814792454243,1602624977.75055718421936035156,73452263.6805113703012466430664
10240.5783287041922449134290218,1504630882.57568883895874023438,73479756.9134322553873062133789
12988.8087299970957246841862798,1644977609.27985596656799316406,63928081.5016808137297630310059
14284.5727968487117323093116283,1730866485.83815670013427734375,60005660.4100892469286918640137
16870.915222444877144880592823,1564228528.60985064506530761719,66435372.7268640100955963134766
20895.7997208724809752311557531,1646209272.2487125396728515625,53567082.122772999107837677002
22980.3655181887261278461664915,1799357867.60469889640808105469,58546102.498318843543529510498
29848.7572261172754224389791489,1689460789.45681262016296386719,48422632.0550487041473388671875
36101.2403865329106338322162628,1777938380.82486248016357421875,48437131.2120470255613327026367
46891.2106296320489491336047649,1871259644.42473173141479492188,36655999.9272477999329566955566
51569.0796357959916349500417709,1690915585.90652513504028320312,40067645.9214906543493270874023
56713.6130369502352550625801086,1801918512.41657996177673339844,39568464.3731214404106140136719
73664.2272124016308225691318512,1872590654.74511551856994628906,34427513.8442753255367279052734
84957.8551824925816617906093597,1735731384.628871917724609375,34874887.815842673182487487793
95681.0557504928001435473561287,1803402656.21016192436218261719,36231849.4224654808640480041504
115723.571601949763135053217411,1850299407.68666434288024902344,30735758.6565686650574207305908
129371.485525525131379254162312,1815568751.23157978057861328125,27791961.990589402616024017334
137708.149153133475920185446739,1815432646.2481784820556640625,25990346.7519414834678173065186
156027.731293316930532455444336,1815160466.89012980461120605469,24305521.3055805340409278869629
200302.374939569010166451334953,1876315211.47116875648498535156,20555928.8918410055339336395264
241573.519910754170268774032593,1875893266.491138458251953125,20551306.2831489332020282745361
374021.752661160950083285570145,1874909097.17180514335632324219,16808077.0954205170273780822754
656124.941546280169859528541565,1937350503.16306805610656738281,13291620.9556075036525726318359
896585.948562841163948178291321,1936624439.97594857215881347656,12018551.5611794423311948776245
1151002.41057132417336106300354,2001871438.87023162841796875,11237763.3147871848195791244507
